id,fdc_id,nutrient_id,amount,data_points,derivation_id
8522424,747298,1260,519,1,1
8522435,747298,1299,279,1,1
8522431,747298,2008,14,1,1
8522444,747298,1315,5.75,1,1
8522436,747298,1333,0.0,1,1
8522451,747298,2012,45,1,1
8522447,747298,1267,0.04,1,1
8522441,747298,1323,48,1,1
8522433,747298,1281,46,1,1
8522448,747298,2019,3,1,1
8522428,747298,1262,727,1,1
8522422,747298,1259,651,1,1
8522434,747298,2009,197,1,1
8522446,747298,1316,759,1,1
8522439,747298,1314,372,1,1
8522450,747298,2013,0.0,1,1
8522442,747298,1266,3.2,1,1
8522426,747298,1261,314,1,1
8522425,747298,2004,0.0,1,1
8522438,747298,1303,84,1,1
8522423,747298,2003,0.0,1,1
8522427,747298,2005,0.0,1,1
8522430,747298,1263,815,1,1
8522445,747298,1306,171,1,1
8522437,747298,1265,08.06,1,1
8522440,747298,1300,167,1,1
8522449,747298,1321,0.01,1,1
8522429,747298,1335,0.0,1,1
8522470,747298,2021,1,1,1
8522452,747298,1404,115,1,1
8522466,747298,1334,1,1,1
8522455,747298,1276,4,1,1
8522463,747298,1405,1,1,1
8522469,747298,1312,1,1,1
8522473,747298,1272,1,1,1
8522462,747298,2014,2,1,1
8522472,747298,1280,17,1,1
8522461,747298,2015,0.0,1,1
8522457,747298,1414,0.0,1,1
8522460,747298,1305,0.0,1,1
8522456,747298,1313,6,1,1
8522465,747298,2007,0.0,1,1
8522468,747298,1278,9,1,1
8522459,747298,1406,36,1,1
8522454,747298,1311,116,1,1
8522453,747298,2006,7,1,1
8522478,747299,1014,0.0,1,1
8522474,747299,1011,0.21,1,1
8522475,747299,1013,3.37,1,1
8522476,747299,1012,0.0,1,1
8522477,747299,1010,0.0,1,1
8522480,747300,1002,2.61,1,1
8522482,747300,1004,30.7,1,1
8522479,747300,1051,40.1,1,1
8522481,747300,1007,5.95,1,1
8522491,747301,1087,554.0,1,1
8522483,747301,1098,21,1,1
8522485,747301,1089,0.19,1,1
8522484,747301,1101,33,1,1
8522490,747301,1091,368.0,1,1
8522489,747301,1090,26.1,1,1
8522488,747301,1092,200.0,1,1
8522487,747301,1095,2.51,1,1
8522486,747301,1093,1750.0,1,1
8522495,747302,1257,0.97,1,1
8522492,747302,1292,6.43,1,1
8522493,747302,1293,01.01,1,1
8522494,747302,1258,17.4,1,1
8522501,747305,1091,342.0,1,1
8522504,747305,1092,219.0,1,1
8522496,747305,1095,02.03,1,1
8522499,747305,1090,27.0,1,1
8522497,747305,1098,17,1,1
8522500,747305,1101,0.02,1,1
8522498,747305,1089,0.43,1,1
8522503,747305,1093,1710.0,1,1
8522502,747305,1087,482.0,1,1
8522505,747306,1014,0.0,1,1
8522508,747306,1075,0.0,1,1
8522507,747306,1013,5.66,1,1
8522506,747306,1010,0.0,1,1
8522510,747306,1011,0.0,1,1
8522509,747306,1012,0.0,1,1
8522561,747307,1305,0.0,1,1
8522525,747307,1276,5,1,1
8522542,747307,1263,874,1,1
8522539,747307,2013,0.0,1,1
8522536,747307,2015,0.0,1,1
8522521,747307,1271,41,1,1
8522515,747307,1404,174,1,1
8522563,747307,1334,2,1,1
8522511,747307,1414,0.0,1,1
8522550,747307,1260,522,1,1
8522564,747307,1265,8.14,1,1
8522554,747307,1258,17.6,1,1
8522519,747307,1313,6,1,1
8522552,747307,2006,3,1,1
8522532,747307,2008,18,1,1
8522555,747307,1293,1.46,1,1
8522562,747307,1314,362,1,1
8522566,747307,1278,9,1,1
8522524,747307,1300,0.17,1,1
8522531,747307,1264,2.69,1,1
8522548,747307,1259,645,1,1
8522522,747307,1303,87,1,1
8522537,747307,1267,37,1,1
8522560,747307,2014,1,1,1
8522543,747307,2004,0.0,1,1
8522518,747307,1405,0.0,1,1
8522530,747307,1266,03.09,1,1
8522557,747307,2005,0.0,1,1
8522551,747307,1280,17,1,1
8522514,747307,1321,0.01,1,1
8522527,747307,1273,16,1,1
8522512,747307,1316,1.16,1,1
8522558,747307,2003,0.0,1,1
8522546,747307,1301,7,1,1
8522513,747307,1306,0.18,1,1
8522540,747307,1315,5.82,1,1
8522528,747307,1323,0.05,1,1
8522559,747307,1411,8,1,1
8522556,747307,1292,6.51,1,1
8522565,747307,2021,0.0,1,1
8522535,747307,1304,722,1,1
8522549,747307,1272,1,1,1
8522523,747307,1261,322,1,1
8522553,747307,1257,01.04,1,1
8522534,747307,1335,0.0,1,1
8522538,747307,2012,0.05,1,1
8522547,747307,1312,0.0,1,1
8522541,747307,1333,0.0,1,1
8522526,747307,1262,765,1,1
8522516,747307,2019,3,1,1
8522545,747307,2007,0.0,1,1
8522533,747307,1311,111,1,1
8522529,747307,2009,206,1,1
8522517,747307,1299,287,1,1
8522520,747307,1406,33,1,1
8522544,747307,1281,43,1,1
8522570,747309,1051,39.5,1,1
8522568,747309,1007,5.87,1,1
8522569,747309,1004,30.6,1,1
8522577,747312,1090,26.7,1,1
8522574,747312,1092,213.0,1,1
8522573,747312,1093,1820.0,1,1
8522572,747312,1087,477.0,1,1
8522578,747312,1089,0.16,1,1
8522579,747312,1098,15,1,1
8522575,747312,1091,340.0,1,1
8522576,747312,1101,19,1,1
8522580,747312,1095,2.0,1,1
8522582,747313,1014,0.0,1,1
8522583,747313,1011,0.0,1,1
8522581,747313,1010,0.0,1,1
8522584,747313,1013,5.52,1,1
8522585,747313,1075,0.0,1,1
8522586,747313,1012,0.0,1,1
8522601,747314,2015,0.0,1,1
8522599,747314,2006,4,1,1
8522595,747314,2019,4,1,1
8522635,747314,1261,322,1,1
8522591,747314,1313,6,1,1
8522626,747314,1334,0.0,1,1
8522617,747314,1314,313,1,1
8522610,747314,2014,1,1,1
8522592,747314,1404,175,1,1
8522625,747314,2003,0.0,1,1
8522605,747314,1406,32,1,1
8522619,747314,1300,169,1,1
8522624,747314,1299,287,1,1
8522607,747314,1262,759,1,1
8522588,747314,2013,0.0,1,1
8522639,747314,1258,17.5,1,1
8522636,747314,2005,0.0,1,1
8522632,747314,1259,647,1,1
8522587,747314,1321,16,1,1
8522627,747314,2021,0.0,1,1
8522589,747314,2012,44,1,1
8522594,747314,1306,168,1,1
8522642,747314,1301,8,1,1
8522620,747314,1323,0.05,1,1
8522641,747314,2007,0.0,1,1
8522638,747314,1293,1.46,1,1
8522612,747314,2009,206,1,1
8522629,747314,1305,0.0,1,1
8522634,747314,2004,0.0,1,1
8522615,747314,1333,0.0,1,1
8522593,747314,1278,9,1,1
8522616,747314,1311,121,1,1
8522614,747314,2008,0.02,1,1
8522596,747314,1405,1,1,1
8522622,747314,1315,5.81,1,1
8522603,747314,1335,0.0,1,1
8522623,747314,1304,728,1,1
8522590,747314,1276,5,1,1
8522606,747314,1265,8.12,1,1
8522640,747314,1257,01.03,1,1
8522611,747314,1264,2.68,1,1
8522597,747314,1414,0.0,1,1
8522637,747314,1292,6.45,1,1
8522630,747314,1280,16,1,1
8522628,747314,1411,8,1,1
8522618,747314,1303,83,1,1
8522631,747314,1272,1,1,1
8522609,747314,1263,871,1,1
8522613,747314,1281,43,1,1
8522600,747314,1273,17,1,1
8522621,747314,1266,03.08,1,1
8522604,747314,1267,39,1,1
8522598,747314,1271,41,1,1
8522633,747314,1260,525,1,1
8522602,747314,1316,1.15,1,1
8522608,747314,1312,1,1,1
8522645,747316,1004,30.0,1,1
8522646,747316,1051,40.0,1,1
8522644,747316,1007,5.99,1,1
8522654,747319,1093,1820.0,1,1
8522655,747319,1087,479.0,1,1
8522649,747319,1089,0.17,1,1
8522651,747319,1101,22,1,1
8522650,747319,1090,26.3,1,1
8522656,747319,1092,188.0,1,1
8522652,747319,1091,343.0,1,1
8522653,747319,1095,02.09,1,1
8522648,747319,1098,26,1,1
8522657,747320,1012,0.0,1,1
8522660,747320,1013,4.65,1,1
8522658,747320,1075,0.27,1,1
8522659,747320,1011,0.0,1,1
8522661,747320,1014,0.0,1,1
8522662,747320,1010,0.0,1,1
8522716,747321,2019,3,1,1
8522670,747321,1406,35,1,1
8522706,747321,1321,11,1,1
8522680,747321,1411,7,1,1
8522679,747321,2015,0.0,1,1
8522697,747321,1304,662,1,1
8522691,747321,1293,1.48,1,1
8522683,747321,1335,0.0,1,1
8522685,747321,1262,731,1,1
8522675,747321,2009,199,1,1
8522703,747321,1314,359,1,1
8522676,747321,1334,2,1,1
8522701,747321,1300,167,1,1
8522682,747321,2006,3,1,1
8522696,747321,2008,16,1,1
8522700,747321,1323,0.05,1,1
8522695,747321,1306,176,1,1
8522674,747321,1312,1,1,1
8522718,747321,1333,0.0,1,1
8522708,747321,1281,44,1,1
8522714,747321,1404,182,1,1
8522707,747321,1267,41,1,1
8522699,747321,1266,03.08,1,1
8522712,747321,2013,0.0,1,1
8522669,747321,1259,649,1,1
8522713,747321,2012,51,1,1
8522672,747321,2005,0.0,1,1
8522702,747321,1303,82,1,1
8522717,747321,1265,8.19,1,1
8522710,747321,1405,1,1,1
8522664,747321,1414,0.0,1,1
8522681,747321,1273,18,1,1
8522715,747321,1276,5,1,1
8522687,747321,1264,2.6,1,1
8522711,747321,1313,6,1,1
8522671,747321,1301,8,1,1
8522666,747321,2004,0.0,1,1
8522693,747321,2021,1,1,1
8522667,747321,1260,516,1,1
8522668,747321,2003,0.0,1,1
8522704,747321,1316,1.16,1,1
8522688,747321,1272,1,1,1
8522689,747321,1257,0.97,1,1
8522686,747321,1280,17,1,1
8522709,747321,1299,279,1,1
8522673,747321,2007,0.0,1,1
8522705,747321,1311,101,1,1
8522684,747321,1271,0.04,1,1
8522698,747321,1315,5.91,1,1
8522665,747321,1261,311,1,1
8522677,747321,1305,0.0,1,1
8522663,747321,1263,821,1,1
8522678,747321,2014,2,1,1
8522694,747321,1278,9,1,1
8522692,747321,1292,6.59,1,1
8522690,747321,1258,17.4,1,1
8522721,747323,1004,30.5,1,1
8522722,747323,1051,40.1,1,1
8522720,747323,1007,5.99,1,1
8522730,747326,1093,1620.0,1,1
8522731,747326,1095,2.31,1,1
8522727,747326,1091,422.0,1,1
8522728,747326,1092,184.0,1,1
8522729,747326,1087,527.0,1,1
8522724,747326,1101,26,1,1
8522732,747326,1089,0.23,1,1
8522725,747326,1098,19,1,1
8522726,747326,1090,25.8,1,1
8522734,747327,1075,0.0,1,1
8522737,747327,1014,0.0,1,1
8522736,747327,1013,3.69,1,1
8522735,747327,1011,0.0,1,1
8522733,747327,1012,0.0,1,1
8522738,747327,1010,0.0,1,1
8522769,747328,1406,36,1,1
8522776,747328,1263,859,1,1
8522758,747328,1261,322,1,1
8522755,747328,2003,0.0,1,1
8522747,747328,2006,2,1,1
8522752,747328,1301,7,1,1
8522765,747328,1323,49,1,1
8522766,747328,1300,169,1,1
8522773,747328,2009,199,1,1
8522764,747328,1281,42,1,1
8522759,747328,1292,6.59,1,1
8522779,747328,1333,0.0,1,1
8522741,747328,1411,9,1,1
8522786,747328,1267,38,1,1
8522792,747328,1311,109,1,1
8522743,747328,1334,1,1,1
8522775,747328,2008,18,1,1
8522774,747328,1264,2.65,1,1
8522753,747328,1312,1,1,1
8522768,747328,1314,331,1,1
8522745,747328,2014,2,1,1
8522767,747328,1271,44,1,1
8522740,747328,1280,15,1,1
8522739,747328,1278,8,1,1
8522763,747328,2005,0.0,1,1
8522771,747328,1299,285,1,1
8522770,747328,1266,3.17,1,1
8522782,747328,1265,8.39,1,1
8522756,747328,1260,529,1,1
8522781,747328,1414,0.0,1,1
8522762,747328,1257,01.03,1,1
8522784,747328,1315,5.94,1,1
8522780,747328,2013,0.0,1,1
8522746,747328,2015,0.0,1,1
8522785,747328,2012,52,1,1
8522754,747328,1259,663,1,1
8522778,747328,1262,755,1,1
8522750,747328,1273,17,1,1
8522787,747328,1276,0.0,1,1
8522761,747328,1258,17.8,1,1
8522791,747328,1316,1.12,1,1
8522788,747328,1404,151,1,1
8522777,747328,1335,0.0,1,1
8522749,747328,1293,1.41,1,1
8522783,747328,1313,6,1,1
8522744,747328,1305,0.0,1,1
8522760,747328,1405,1,1,1
8522789,747328,1321,0.01,1,1
8522757,747328,2004,0.0,1,1
8522742,747328,2021,0.0,1,1
8522793,747328,1304,719,1,1
8522790,747328,1306,181,1,1
8522794,747328,2019,3,1,1
8522748,747328,1272,1,1,1
8522772,747328,1303,83,1,1
8522751,747328,2007,0.0,1,1
8522798,747330,1051,39.8,1,1
8522797,747330,1004,31.1,1,1
8522796,747330,1007,5.72,1,1
8522806,747333,1090,26.1,1,1
8522808,747333,1091,420.0,1,1
8522801,747333,1098,42,1,1
8522803,747333,1101,35,1,1
8522805,747333,1089,0.3,1,1
8522800,747333,1087,509.0,1,1
8522802,747333,1095,2.14,1,1
8522804,747333,1093,1770.0,1,1
8522807,747333,1092,186.0,1,1
8522812,747334,1014,0.0,1,1
8522814,747334,1013,4.18,1,1
8522813,747334,1012,0.0,1,1
8522811,747334,1075,0.0,1,1
8522809,747334,1011,0.0,1,1
8522810,747334,1010,0.0,1,1
8522834,747335,1316,1.16,1,1
8522849,747335,2004,0.0,1,1
8522853,747335,1263,0.82,1,1
8522852,747335,1335,0.0,1,1
8522827,747335,1266,03.09,1,1
8522841,747335,2014,2,1,1
8522821,747335,1404,172,1,1
8522818,747335,2021,1,1,1
8522862,747335,1411,8,1,1
8522815,747335,1273,16,1,1
8522868,747335,1312,1,1,1
8522858,747335,1300,166,1,1
8522842,747335,2003,0.0,1,1
8522867,747335,1301,7,1,1
8522860,747335,1314,364,1,1
8522856,747335,1281,44,1,1
8522866,747335,2007,0.0,1,1
8522839,747335,2008,17,1,1
8522854,747335,1264,2.61,1,1
8522838,747335,1271,41,1,1
8522844,747335,1258,17.3,1,1
8522843,747335,1257,1.0,1,1
8522833,747335,1304,692,1,1
8522822,747335,1334,2,1,1
8522837,747335,1406,34,1,1
8522840,747335,2013,0.0,1,1
8522831,747335,1278,8,1,1
8522864,747335,1323,47,1,1
8522820,747335,2019,3,1,1
8522823,747335,1313,6,1,1
8522828,747335,2015,0.0,1,1
8522835,747335,1311,105,1,1
8522857,747335,1280,16,1,1
8522836,747335,1414,0.0,1,1
8522830,747335,2006,3,1,1
8522846,747335,1292,6.59,1,1
8522825,747335,1321,0.01,1,1
8522863,747335,1299,275,1,1
8522859,747335,1303,82,1,1
8522829,747335,1306,181,1,1
8522847,747335,2005,0.0,1,1
8522845,747335,1293,1.46,1,1
8522824,747335,1305,0.0,1,1
8522850,747335,1260,507,1,1
8522870,747335,1333,0.0,1,1
8522816,747335,2012,0.05,1,1
8522865,747335,1272,1,1,1
8522851,747335,1262,724,1,1
8522848,747335,1261,0.31,1,1
8522861,747335,1265,8.1,1,1
8522855,747335,2009,198,1,1
8522817,747335,1267,42,1,1
8522826,747335,1405,1,1,1
8522869,747335,1259,638,1,1
8522819,747335,1276,5,1,1
8522832,747335,1315,5.91,1,1
8522874,747337,1051,40.0,1,1
8522872,747337,1007,5.98,1,1
8522873,747337,1004,29.1,1,1
8522876,747340,1091,346.0,1,1
8522877,747340,1087,461.0,1,1
8522880,747340,1101,16,1,1
8522881,747340,1092,160.0,1,1
8522878,747340,1098,21,1,1
8522879,747340,1089,0.23,1,1
8522884,747340,1093,1700.0,1,1
8522883,747340,1095,2.26,1,1
8522882,747340,1090,23.3,1,1
8522889,747341,1014,0.0,1,1
8522890,747341,1013,04.07,1,1
8522885,747341,1010,0.0,1,1
8522886,747341,1012,0.0,1,1
8522888,747341,1011,0.0,1,1
8522887,747341,1075,0.0,1,1
8522942,747342,1280,15,1,1
8522898,747342,2012,47,1,1
8522923,747342,2005,0.0,1,1
8522918,747342,1299,321,1,1
8522909,747342,1333,0.0,1,1
8522924,747342,1261,329,1,1
8522915,747342,1313,5,1,1
8522904,747342,2008,23,1,1
8522935,747342,1414,0.0,1,1
8522921,747342,1293,01.02,1,1
8522900,747342,1306,0.18,1,1
8522910,747342,1311,0.12,1,1
8522903,747342,1263,925,1,1
8522925,747342,2004,0.0,1,1
8522908,747342,1266,2.78,1,1
8522913,747342,1300,0.18,1,1
8522946,747342,2015,0.0,1,1
8522945,747342,1411,7,1,1
8522899,747342,2013,0.0,1,1
8522919,747342,1257,01.04,1,1
8522940,747342,1273,15,1,1
8522931,747342,1258,17.9,1,1
8522941,747342,2014,1,1,1
8522922,747342,1292,6.67,1,1
8522907,747342,1281,45,1,1
8522944,747342,2021,0.0,1,1
8522893,747342,1321,9,1,1
8522920,747342,1314,364,1,1
8522892,747342,1303,86,1,1
8522895,747342,2019,3,1,1
8522938,747342,1278,8,1,1
8522894,747342,1404,104,1,1
8522943,747342,1334,2,1,1
8522916,747342,1315,5.94,1,1
8522933,747342,1272,1,1,1
8522912,747342,1335,0.0,1,1
8522926,747342,1260,523,1,1
8522914,747342,1323,55,1,1
8522939,747342,2006,2,1,1
8522934,747342,1305,0.0,1,1
8522905,747342,1264,2.85,1,1
8522901,747342,1265,8.54,1,1
8522937,747342,1271,39,1,1
8522917,747342,1304,724,1,1
8522897,747342,1267,0.04,1,1
8522927,747342,2003,0.0,1,1
8522930,747342,1405,1,1,1
8522928,747342,1259,632,1,1
8522936,747342,1406,31,1,1
8522911,747342,1301,7,1,1
8522932,747342,2007,0.0,1,1
8522906,747342,2009,245,1,1
8522929,747342,1312,1,1,1
8522891,747342,1316,794,1,1
8522896,747342,1276,5,1,1
8522902,747342,1262,792,1,1
8522948,747344,1007,5.53,1,1
8522950,747344,1051,40.2,1,1
8522949,747344,1004,30.7,1,1
8522954,747347,1091,342.0,1,1
8522957,747347,1089,0.31,1,1
8522953,747347,1092,202.0,1,1
8522952,747347,1093,1710.0,1,1
8522959,747347,1087,490.0,1,1
8522960,747347,1095,1.99,1,1
8522956,747347,1090,26.3,1,1
8522958,747347,1098,42,1,1
8522955,747347,1101,26,1,1
8522964,747348,1012,0.0,1,1
8522966,747348,1014,0.0,1,1
8522965,747348,1010,0.0,1,1
8522961,747348,1011,0.0,1,1
8522963,747348,1075,0.0,1,1
8522962,747348,1013,4.93,1,1
8522996,747349,1271,39,1,1
8523010,747349,1273,17,1,1
8523016,747349,1305,0.0,1,1
8523008,747349,1259,653,1,1
8522988,747349,1266,2.99,1,1
8522984,747349,1263,867,1,1
8522977,747349,1267,43,1,1
8523014,747349,2015,0.0,1,1
8522978,747349,2012,49,1,1
8523009,747349,1312,1,1,1
8522968,747349,1316,1.13,1,1
8522969,747349,1306,181,1,1
8523021,747349,1272,1,1,1
8522975,747349,1414,0.0,1,1
8523022,747349,1334,1,1,1
8522982,747349,1262,759,1,1
8523001,747349,1405,1,1,1
8522974,747349,1313,6,1,1
8522991,747349,1265,8.21,1,1
8522980,747349,1276,5,1,1
8522979,747349,2013,0.0,1,1
8522989,747349,1299,298,1,1
8523000,747349,1258,17.6,1,1
8522983,747349,1335,0.0,1,1
8522973,747349,1304,0.71,1,1
8522986,747349,1264,2.76,1,1
8523002,747349,1292,6.65,1,1
8522998,747349,2005,0.0,1,1
8523015,747349,2014,1,1,1
8523011,747349,1293,1.44,1,1
8522995,747349,1323,54,1,1
8523018,747349,2021,0.0,1,1
8522971,747349,1404,181,1,1
8523007,747349,2003,0.0,1,1
8522987,747349,2009,222,1,1
8523005,747349,2004,0.0,1,1
8522997,747349,1281,46,1,1
8523006,747349,1260,527,1,1
8523017,747349,2007,0.0,1,1
8522970,747349,1321,0.01,1,1
8522992,747349,1314,358,1,1
8522985,747349,2008,19,1,1
8522994,747349,1406,32,1,1
8523013,747349,2006,3,1,1
8522976,747349,1300,178,1,1
8522990,747349,1315,5.94,1,1
8522967,747349,1311,118,1,1
8523020,747349,1280,16,1,1
8522972,747349,2019,0.0,1,1
8522993,747349,1303,86,1,1
8523004,747349,1261,326,1,1
8523003,747349,1278,9,1,1
8522999,747349,1257,01.02,1,1
8523019,747349,1411,7,1,1
8523012,747349,1301,7,1,1
8522981,747349,1333,0.0,1,1
8523026,747351,1051,39.8,1,1
8523024,747351,1007,5.77,1,1
8523025,747351,1004,30.9,1,1
8523028,747354,1095,02.02,1,1
8523030,747354,1091,337.0,1,1
8523029,747354,1092,230.0,1,1
8523031,747354,1101,19,1,1
8523034,747354,1089,0.37,1,1
8523032,747354,1090,27.3,1,1
8523035,747354,1093,1860.0,1,1
8523033,747354,1098,16,1,1
8523036,747354,1087,473.0,1,1
8523042,747355,1011,0.0,1,1
8523037,747355,1012,0.0,1,1
8523040,747355,1013,6.34,1,1
8523041,747355,1075,0.0,1,1
8523038,747355,1010,0.0,1,1
8523039,747355,1014,0.0,1,1
8523063,747356,2004,0.0,1,1
8523059,747356,1312,1,1,1
8523087,747356,1311,117,1,1
8523045,747356,1271,43,1,1
8523074,747356,1264,2.64,1,1
8523073,747356,2008,17,1,1
8523082,747356,1300,0.17,1,1
8523084,747356,1266,3.17,1,1
8523075,747356,2009,198,1,1
8523089,747356,1306,179,1,1
8523098,747356,1323,0.05,1,1
8523049,747356,2015,0.0,1,1
8523055,747356,1280,17,1,1
8523053,747356,2021,0.0,1,1
8523069,747356,1257,1.0,1,1
8523071,747356,1315,06.01,1,1
8523067,747356,1293,1.46,1,1
8523092,747356,1276,5,1,1
8523095,747356,2013,0.0,1,1
8523072,747356,1263,832,1,1
8523093,747356,1262,734,1,1
8523068,747356,1258,17.6,1,1
8523070,747356,1272,1,1,1
8523062,747356,1260,525,1,1
8523081,747356,1303,89,1,1
8523064,747356,1261,316,1,1
8523058,747356,1405,1,1,1
8523080,747356,1314,344,1,1
8523086,747356,1304,689,1,1
8523096,747356,1313,6,1,1
8523097,747356,1335,0.0,1,1
8523057,747356,2007,0.0,1,1
8523052,747356,1334,2,1,1
8523094,747356,2012,52,1,1
8523065,747356,2005,0.0,1,1
8523054,747356,1411,8,1,1
8523085,747356,1414,0.0,1,1
8523077,747356,1299,279,1,1
8523076,747356,1281,43,1,1
8523088,747356,1316,1.16,1,1
8523079,747356,1265,8.25,1,1
8523046,747356,1278,9,1,1
8523048,747356,1273,16,1,1
8523083,747356,1406,35,1,1
8523043,747356,1267,43,1,1
8523061,747356,2003,0.0,1,1
8523066,747356,1292,6.68,1,1
8523056,747356,2019,4,1,1
8523047,747356,2006,4,1,1
8523091,747356,1404,164,1,1
8523078,747356,1333,0.0,1,1
8523044,747356,1301,8,1,1
8523051,747356,1305,0.0,1,1
8523050,747356,2014,2,1,1
8523090,747356,1321,0.01,1,1
8523060,747356,1259,671,1,1
8523100,747358,1007,5.75,1,1
8523101,747358,1004,31.1,1,1
8523102,747358,1051,39.1,1,1
8523112,747361,1090,27.1,1,1
8523110,747361,1091,353.0,1,1
8523111,747361,1101,0.02,1,1
8523106,747361,1092,229.0,1,1
8523107,747361,1098,0.04,1,1
8523105,747361,1093,1690.0,1,1
8523104,747361,1095,1.88,1,1
8523109,747361,1089,0.41,1,1
8523108,747361,1087,491.0,1,1
8523115,747362,1011,0.0,1,1
8523117,747362,1075,0.0,1,1
8523118,747362,1010,0.0,1,1
8523116,747362,1014,0.0,1,1
8523113,747362,1013,6.12,1,1
8523114,747362,1012,0.0,1,1
8523140,747363,1305,0.0,1,1
8523155,747363,1281,43,1,1
8523157,747363,1405,1,1,1
8523142,747363,2021,0.0,1,1
8523160,747363,1258,17.5,1,1
8523150,747363,1267,0.05,1,1
8523143,747363,1411,8,1,1
8523144,747363,1280,17,1,1
8523125,747363,1335,0.0,1,1
8523162,747363,2012,55,1,1
8523119,747363,1301,7,1,1
8523145,747363,1273,17,1,1
8523127,747363,1259,646,1,1
8523126,747363,1262,719,1,1
8523136,747363,1404,166,1,1
8523131,747363,2015,0.0,1,1
8523172,747363,1312,1,1,1
8523146,747363,1257,01.01,1,1
8523134,747363,2007,0.0,1,1
8523158,747363,1299,277,1,1
8523165,747363,1263,817,1,1
8523164,747363,1276,5,1,1
8523153,747363,1311,97,1,1
8523130,747363,2006,3,1,1
8523168,747363,1261,308,1,1
8523161,747363,2008,17,1,1
8523132,747363,1303,87,1,1
8523147,747363,1278,9,1,1
8523121,747363,1293,1.44,1,1
8523122,747363,1260,509,1,1
8523152,747363,1406,36,1,1
8523120,747363,1300,169,1,1
8523169,747363,1314,318,1,1
8523166,747363,2013,0.0,1,1
8523156,747363,1414,0.0,1,1
8523149,747363,1306,0.18,1,1
8523167,747363,2005,0.0,1,1
8523154,747363,2004,0.0,1,1
8523139,747363,2014,2,1,1
8523141,747363,1334,2,1,1
8523123,747363,1292,6.61,1,1
8523135,747363,1266,3.14,1,1
8523129,747363,1315,5.98,1,1
8523133,747363,1272,1,1,1
8523148,747363,1271,44,1,1
8523171,747363,1313,6,1,1
8523163,747363,2019,3,1,1
8523138,747363,1264,2.61,1,1
8523151,747363,1316,1.14,1,1
8523124,747363,2003,0.0,1,1
8523137,747363,2009,196,1,1
8523173,747363,1333,0.0,1,1
8523159,747363,1323,0.05,1,1
8523128,747363,1304,699,1,1
8523174,747363,1321,0.01,1,1
8523170,747363,1265,8.22,1,1
8523178,747365,1051,40.0,1,1
8523177,747365,1004,29.3,1,1
8523176,747365,1007,5.82,1,1
8523183,747368,1095,2.35,1,1
8523184,747368,1093,1380.0,1,1
8523181,747368,1098,22,1,1
8523186,747368,1091,323.0,1,1
8523185,747368,1092,87.0,1,1
8523180,747368,1089,0.3,1,1
8523188,747368,1101,17,1,1
8523187,747368,1090,22.3,1,1
8523182,747368,1087,499.0,1,1
8523191,747369,1011,0.0,1,1
8523189,747369,1014,0.0,1,1
8523194,747369,1010,0.0,1,1
8523190,747369,1012,0.0,1,1
8523193,747369,1075,0.0,1,1
8523192,747369,1013,3.74,1,1
8523247,747370,2003,0.0,1,1
8523209,747370,1265,8.98,1,1
8523234,747370,2013,0.0,1,1
8523227,747370,1293,1.0,1,1
8523221,747370,1315,5.91,1,1
8523246,747370,1316,736,1,1
8523208,747370,2014,1,1,1
8523200,747370,1280,18,1,1
8523249,747370,1333,0.0,1,1
8523220,747370,1262,825,1,1
8523203,747370,1301,7,1,1
8523199,747370,1311,135,1,1
8523213,747370,1271,42,1,1
8523241,747370,2019,3,1,1
8523195,747370,2015,0.0,1,1
8523212,747370,1278,11,1,1
8523196,747370,1304,689,1,1
8523223,747370,2008,22,1,1
8523215,747370,1414,0.0,1,1
8523248,747370,1259,668,1,1
8523206,747370,1334,2,1,1
8523244,747370,2012,48,1,1
8523197,747370,1312,1,1,1
8523217,747370,1313,6,1,1
8523229,747370,1257,01.01,1,1
8523210,747370,1273,13,1,1
8523230,747370,1260,553,1,1
8523243,747370,1267,37,1,1
8523202,747370,2007,0.0,1,1
8523232,747370,1281,0.05,1,1
8523239,747370,1335,0.0,1,1
8523205,747370,2021,0.0,1,1
8523236,747370,1321,9,1,1
8523237,747370,1411,7,1,1
8523214,747370,1406,33,1,1
8523240,747370,1404,128,1,1
8523198,747370,2004,0.0,1,1
8523225,747370,2005,0.0,1,1
8523250,747370,1264,03.01,1,1
8523242,747370,1276,6,1,1
8523207,747370,1314,398,1,1
8523235,747370,1303,0.09,1,1
8523231,747370,1299,0.34,1,1
8523201,747370,1272,1,1,1
8523224,747370,1261,0.35,1,1
8523233,747370,2009,265,1,1
8523226,747370,1292,6.7,1,1
8523219,747370,1266,2.85,1,1
8523211,747370,2006,2,1,1
8523218,747370,1323,58,1,1
8523204,747370,1300,188,1,1
8523222,747370,1305,0.0,1,1
8523238,747370,1263,964,1,1
8523245,747370,1306,179,1,1
8523216,747370,1405,2,1,1
8523228,747370,1258,18.8,1,1
8523253,747372,1004,32.0,1,1
8523254,747372,1051,39.0,1,1
8523252,747372,1007,5.12,1,1
8523264,747375,1089,0.17,1,1
8523262,747375,1095,2.14,1,1
8523256,747375,1101,22,1,1
8523257,747375,1098,28,1,1
8523261,747375,1093,1610.0,1,1
8523259,747375,1091,349.0,1,1
8523258,747375,1090,24.1,1,1
8523260,747375,1092,163.0,1,1
8523263,747375,1087,464.0,1,1
